project,task_id,tier,install_t,end_t,duration_h,end_reason,n_modules,skip_count_at_install,owner_dispatched_during,reserved_mod_h,idle_reserved_mod_h,next_demand_gap_h,n_blocked_topskips_during,modules
reify,3000,medium,2026-07-01T00:33:16.016395+00:00,2026-07-01T05:26:27.498564+00:00,4.8865,silent_owner_dispatch_then_release,2,2,1,9.773,9.346,79.565,0,crates/reify-eval/src/engine_constraints.rs;crates/reify-solver-elastic/src/adaptive.rs
reify,4831,high,2026-07-01T04:56:08.058502+00:00,2026-07-01T05:47:16.774706+00:00,0.8524,used,5,1,0,4.262,3.410,9.171,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-ir/src/value.rs
reify,4907,high,2026-07-01T07:57:41.608449+00:00,2026-07-01T14:57:32.204781+00:00,6.9974,used,5,1,0,34.987,13.476,12.429,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/value_eval_consumes_minted_selector.rs
reify,4920,high,2026-07-01T15:14:54.235656+00:00,2026-07-01T17:10:40.965377+00:00,1.9296,used,8,1,0,15.437,13.508,0.756,0,CLAUDE.md;docs/prds/verify-admission-wait-clock-stop.md;scripts/cpu-admit.sh;scripts/lib_clock_stop.sh;scripts/verify.sh;tests/infra/test_cpu_admit.sh;tests/infra/test_verify_compile_gate.sh;tests/infra/test_verify_semaphore_e2e.sh
reify,4931,high,2026-07-01T17:54:38.784634+00:00,2026-07-01T17:56:01.794782+00:00,0.0231,used,4,1,0,0.092,0.069,4.329,0,tests/infra/load_tolerance_lib.sh;tests/infra/test_load_tolerance_lib.sh;tests/infra/test_proc_reaper.sh;tests/infra/test_verify_semaphore_e2e.sh
reify,3580,medium,2026-06-30T12:49:57.690325+00:00,2026-07-01T22:09:08.766873+00:00,33.3197,era_death,4,2,1,133.279,27.326,0.110,5461,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/src/snapshot.rs
reify,3963,medium,2026-07-01T05:47:16.952708+00:00,2026-07-01T22:09:08.766873+00:00,16.3644,era_death,10,2,0,163.644,116.615,0.110,1651,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_traits_inference.rs;crates/reify-compiler/src/geometry_transform.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/affine_apply_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/src/lib.rs
reify,4920,high,2026-07-01T18:35:07.112883+00:00,2026-07-01T22:09:08.766873+00:00,3.5671,era_death,8,1,0,28.537,15.794,0.253,0,CLAUDE.md;docs/prds/verify-admission-wait-clock-stop.md;scripts/cpu-admit.sh;scripts/lib_clock_stop.sh;scripts/verify.sh;tests/infra/test_cpu_admit.sh;tests/infra/test_verify_compile_gate.sh;tests/infra/test_verify_semaphore_e2e.sh
reify,4940,high,2026-07-01T20:50:34.698724+00:00,2026-07-01T22:09:08.766873+00:00,1.3095,era_death,2,1,0,2.619,0.000,13.036,0,tests/infra/run-all-classification.manifest;tests/infra/test_lane_x_flock.sh
reify,4931,high,2026-07-01T22:15:45.874008+00:00,2026-07-01T22:24:20.743634+00:00,0.1430,used,4,1,0,0.572,0.429,8.655,0,tests/infra/load_tolerance_lib.sh;tests/infra/test_load_tolerance_lib.sh;tests/infra/test_proc_reaper.sh;tests/infra/test_verify_semaphore_e2e.sh
reify,3580,medium,2026-07-01T22:24:21.438150+00:00,2026-07-02T03:23:16.128207+00:00,4.9819,used,5,2,0,24.909,19.927,0.384,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/tests/kinematic_diagnostics_e2e.rs;crates/reify-stdlib/src/loop_closure_solver.rs;crates/reify-stdlib/src/snapshot.rs
reify,4946,high,2026-07-02T09:52:50.219939+00:00,2026-07-02T17:44:24.842970+00:00,7.8596,used,5,1,0,39.298,29.830,0.258,0,crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/value_eval_consumes_minted_selector.rs;docs/design/symbolic-eval-nested-selector-resolution.md;docs/prds/v0_6/value-eval-geometry-addressing.md
reify,4947,high,2026-07-02T17:44:25.211988+00:00,2026-07-02T17:44:25.505140+00:00,0.0001,used,5,1,0,0.000,0.000,12.723,0,crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4167,medium,2026-07-02T03:23:31.574225+00:00,2026-07-02T19:20:22.877450+00:00,15.9476,era_death,7,2,0,111.633,22.347,0.186,2148,crates/reify-compiler/src/geometry_transform.rs;crates/reify-compiler/src/types.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/scale_non_uniform_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/src/lib.rs
reify,4946,high,2026-07-02T18:00:24.238473+00:00,2026-07-02T19:20:22.877450+00:00,1.3330,era_death,7,1,0,9.331,1.333,11.124,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/value_eval_consumes_minted_selector.rs;docs/design/symbolic-eval-nested-selector-resolution.md;docs/prds/v0_6/value-eval-geometry-addressing.md
reify,3580,medium,2026-07-02T19:31:35.327160+00:00,2026-07-02T20:42:42.495359+00:00,1.1853,era_death,5,2,0,5.927,3.557,0.054,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/tests/kinematic_diagnostics_e2e.rs;crates/reify-stdlib/src/loop_closure_solver.rs;crates/reify-stdlib/src/snapshot.rs
reify,4167,medium,2026-07-02T20:22:16.064052+00:00,2026-07-02T20:42:42.495359+00:00,0.3407,era_death,7,2,0,2.385,1.023,0.054,0,crates/reify-compiler/src/geometry_transform.rs;crates/reify-compiler/src/types.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/scale_non_uniform_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/src/lib.rs
reify,3580,medium,2026-07-02T20:45:58.069906+00:00,2026-07-02T21:29:50.793271+00:00,0.7313,era_death,5,2,0,3.657,2.194,0.043,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/tests/kinematic_diagnostics_e2e.rs;crates/reify-stdlib/src/loop_closure_solver.rs;crates/reify-stdlib/src/snapshot.rs
reify,3580,medium,2026-07-02T21:32:25.738210+00:00,2026-07-02T22:40:25.104680+00:00,1.1332,era_death,5,2,0,5.666,3.401,0.013,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/tests/kinematic_diagnostics_e2e.rs;crates/reify-stdlib/src/loop_closure_solver.rs;crates/reify-stdlib/src/snapshot.rs
reify,3580,medium,2026-07-02T22:41:12.013644+00:00,2026-07-02T23:06:35.402323+00:00,0.4232,era_death,5,2,0,2.116,1.693,7.353,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/tests/kinematic_diagnostics_e2e.rs;crates/reify-stdlib/src/loop_closure_solver.rs;crates/reify-stdlib/src/snapshot.rs
reify,3580,medium,2026-07-03T06:27:47.122907+00:00,2026-07-03T06:27:48.280706+00:00,0.0003,used,5,2,0,0.002,0.001,0.000,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/tests/kinematic_diagnostics_e2e.rs;crates/reify-stdlib/src/loop_closure_solver.rs;crates/reify-stdlib/src/snapshot.rs
reify,4168,medium,2026-07-03T06:27:49.781168+00:00,2026-07-03T06:27:50.116758+00:00,0.0001,used,12,2,0,0.001,0.001,0.000,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/tests/compile_api_tests.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/arbitrary_pattern_e2e.rs;crates/reify-eval/tests/compile_geometry_op_characterization.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-test-support/src/mocks.rs
reify,4192,medium,2026-07-03T06:27:50.456238+00:00,2026-07-03T06:27:51.105311+00:00,0.0002,used,14,2,0,0.003,0.002,0.255,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_modify.rs;crates/reify-compiler/src/geometry_traits_inference.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/offset_surface_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-kernel-occt/src/register.rs
reify,4194,medium,2026-07-03T06:27:51.366382+00:00,2026-07-03T06:43:07.565953+00:00,0.2545,used,13,2,0,3.308,3.308,0.303,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_modify.rs;crates/reify-compiler/src/geometry_traits_inference.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/thicken_asymmetric_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs
reify,4946,high,2026-07-03T06:43:42.355929+00:00,2026-07-03T07:01:18.870830+00:00,0.2935,used,7,1,0,2.054,1.467,2.678,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/value_eval_consumes_minted_selector.rs;docs/design/symbolic-eval-nested-selector-resolution.md;docs/prds/v0_6/value-eval-geometry-addressing.md
reify,4947,high,2026-07-03T07:01:18.952751+00:00,2026-07-03T07:01:34.010099+00:00,0.0042,used,5,1,0,0.021,0.017,6.688,0,crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T07:08:33.956355+00:00,2026-07-03T07:08:49.078058+00:00,0.0042,used,5,1,0,0.021,0.021,6.567,0,crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4195,medium,2026-07-03T06:43:27.266392+00:00,2026-07-03T07:26:10.007779+00:00,0.7119,era_death,16,2,0,11.390,3.680,0.012,92,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_traits_inference.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-compiler/tests/geometry_profile_precondition_tests.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/compile_geometry_op_characterization.rs;crates/reify-eval/tests/extrude_to_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-kernel-occt/src/register.rs;crates/reify-kernel-occt/tests/extrude_to_integration.rs
reify,4920,high,2026-07-03T07:01:34.086081+00:00,2026-07-03T07:26:10.007779+00:00,0.4100,era_death,13,1,0,5.330,4.920,1.018,0,docs/notes/verify-pipeline-knobs.md;docs/prds/cpu-load-admission-control.md;docs/prds/verify-admission-wait-clock-stop.md;scripts/cpu-admit.sh;scripts/cpu-governed-exec.sh;scripts/lib_clock_stop.sh;scripts/test_psi_gate.sh;scripts/verify.sh;tests/infra/test_agent_cargo_shim.sh;tests/infra/test_cpu_admit.sh;tests/infra/test_cpu_governed_exec.sh;tests/infra/test_verify_compile_gate.sh;tests/infra/test_verify_semaphore_e2e.sh
reify,4947,high,2026-07-03T07:24:51.677043+00:00,2026-07-03T07:26:10.007779+00:00,0.0218,era_death,6,1,0,0.131,0.000,0.012,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T07:26:52.725586+00:00,2026-07-03T08:04:53.819722+00:00,0.6336,era_death,6,1,0,3.802,3.168,0.009,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T08:05:24.530971+00:00,2026-07-03T08:48:11.808422+00:00,0.7131,era_death,6,1,0,4.279,3.566,0.011,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T08:48:52.192732+00:00,2026-07-03T09:41:59.287019+00:00,0.8853,used,6,1,0,5.312,4.427,1.691,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,3580,medium,2026-07-03T09:41:59.656364+00:00,2026-07-03T11:23:02.900582+00:00,1.6842,era_death,5,2,0,8.421,5.055,0.007,388,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/tests/kinematic_diagnostics_e2e.rs;crates/reify-stdlib/src/loop_closure_solver.rs;crates/reify-stdlib/src/snapshot.rs
reify,4946,high,2026-07-03T09:42:47.091319+00:00,2026-07-03T11:23:02.900582+00:00,1.6711,era_death,7,1,0,11.697,6.689,2.330,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/value_eval_consumes_minted_selector.rs;docs/design/symbolic-eval-nested-selector-resolution.md;docs/prds/v0_6/value-eval-geometry-addressing.md
reify,4947,high,2026-07-03T11:23:27.536803+00:00,2026-07-03T12:25:35.073969+00:00,1.0354,era_death,6,1,0,6.213,5.177,1.287,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T13:42:47.874544+00:00,2026-07-03T13:42:49.656134+00:00,0.0005,used,6,1,0,0.003,0.003,0.001,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4167,medium,2026-07-03T13:42:50.421126+00:00,2026-07-03T13:42:51.972918+00:00,0.0004,used,7,2,0,0.003,0.002,0.371,0,crates/reify-compiler/src/geometry_transform.rs;crates/reify-compiler/src/types.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/scale_non_uniform_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/src/lib.rs
reify,4946,high,2026-07-03T14:05:08.417915+00:00,2026-07-03T14:05:08.493457+00:00,0.0000,used,7,1,0,0.000,0.000,6.642,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/value_eval_consumes_minted_selector.rs;docs/design/symbolic-eval-nested-selector-resolution.md;docs/prds/v0_6/value-eval-geometry-addressing.md
reify,4168,medium,2026-07-03T13:42:52.316043+00:00,2026-07-03T14:21:52.427473+00:00,0.6500,era_death,12,2,0,7.800,7.244,0.004,72,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/tests/compile_api_tests.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/arbitrary_pattern_e2e.rs;crates/reify-eval/tests/compile_geometry_op_characterization.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-test-support/src/mocks.rs
reify,4947,high,2026-07-03T14:05:08.563547+00:00,2026-07-03T14:21:52.427473+00:00,0.2789,era_death,6,1,0,1.673,1.395,0.004,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T14:22:06.178587+00:00,2026-07-03T14:53:11.767746+00:00,0.5182,era_death,6,1,0,3.109,2.592,0.013,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T14:54:00.137478+00:00,2026-07-03T16:18:06.683297+00:00,1.4018,era_death,6,1,0,8.411,7.010,0.017,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T16:19:08.005588+00:00,2026-07-03T18:12:56.737865+00:00,1.8969,era_death,6,1,0,11.381,9.486,0.013,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T18:13:42.045017+00:00,2026-07-03T18:51:56.366910+00:00,0.6373,era_death,6,1,0,3.824,3.187,0.060,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4947,high,2026-07-03T18:55:33.058017+00:00,2026-07-03T20:43:40.724217+00:00,1.8021,used,6,1,0,10.813,9.011,0.000,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/topology_attribute_propagation.rs;crates/reify-eval/src/topology_selectors.rs;crates/reify-eval/tests/topology_attribute_local_features_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-shell-extract/src/result.rs
reify,4168,medium,2026-07-03T20:43:41.571262+00:00,2026-07-03T20:43:41.871115+00:00,0.0001,used,12,2,0,0.001,0.001,0.000,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/tests/compile_api_tests.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/arbitrary_pattern_e2e.rs;crates/reify-eval/tests/compile_geometry_op_characterization.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-test-support/src/mocks.rs
reify,4192,medium,2026-07-03T20:43:42.071401+00:00,2026-07-03T20:43:42.429349+00:00,0.0001,used,14,2,0,0.001,0.001,0.000,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_modify.rs;crates/reify-compiler/src/geometry_traits_inference.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/offset_surface_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-kernel-occt/src/register.rs
reify,4195,medium,2026-07-03T20:43:58.289507+00:00,2026-07-03T20:55:59.954054+00:00,0.2005,used,16,2,0,3.207,1.002,0.000,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_traits_inference.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-compiler/tests/geometry_profile_precondition_tests.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/compile_geometry_op_characterization.rs;crates/reify-eval/tests/extrude_to_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-kernel-occt/src/register.rs;crates/reify-kernel-occt/tests/extrude_to_integration.rs
reify,4370,medium,2026-07-03T20:56:05.604669+00:00,2026-07-03T21:29:29.667089+00:00,0.5567,era_death,64,2,0,35.628,35.071,0.339,0,crates/reify-cli/tests/fixtures/fea_cantilever_violated.ri;crates/reify-compiler/src/compile_builder/mod.rs;crates/reify-compiler/src/compile_builder/post_passes.rs;crates/reify-compiler/src/lib.rs;crates/reify-compiler/stdlib/fea_multi_case.ri;crates/reify-compiler/stdlib/solver_elastic.ri;crates/reify-compiler/tests/fea_selector_kind_gate.rs;crates/reify-compiler/tests/fea_supertrait_conformance_tests.rs;crates/reify-compiler/tests/fn_param_struct_ctor_default_tests.rs;crates/reify-compiler/tests/hoist_nested_selector_ctors_tests.rs;crates/reify-compiler/tests/multi_load_bracket_example_tests.rs;crates/reify-compiler/tests/multi_load_case_stdlib_tests.rs;crates/reify-compiler/tests/solver_elastic_static_stdlib_compile.rs;crates/reify-eval/src/compute_targets/elastic_static.rs;crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/buckling_multi_case.rs;crates/reify-eval/tests/fea_loads_stdlib_smoke.rs;crates/reify-eval/tests/fixtures/fea_nested_selector_pressure.ri;crates/reify-eval/tests/fixtures/fea_no_loads.ri;crates/reify-eval/tests/fixtures/fea_no_supports.ri;crates/reify-eval/tests/fixtures/fea_thin_body.ri;crates/reify-eval/tests/golden/structure_instance.txt;crates/reify-eval/tests/gravity_load.rs;crates/reify-eval/tests/gravity_self_weight_e2e.rs;crates/reify-eval/tests/load_case.rs;crates/reify-eval/tests/modal_analysis_e2e.rs;crates/reify-eval/tests/multi_case_compute_node.rs;crates/reify-eval/tests/multi_load_case_stdlib_smoke.rs;crates/reify-eval/tests/nested_selector_lets_interaction.rs;crates/reify-eval/tests/pinned_support.rs;crates/reify-eval/tests/pressure_load.rs;crates/reify-eval/tests/solve_elastic_static_e2e.rs;crates/reify-eval/tests/solve_elastic_static_heterogeneous_ri_surface.rs;crates/reify-eval/tests/solve_elastic_static_pressure_e2e.rs;crates/reify-eval/tests/structure_instance_e2e.rs;crates/reify-eval/tests/test_runner.rs;crates/reify-eval/tests/typed_fea_authoring_gate.rs;crates/reify-stdlib/src/helpers.rs;crates/reify-stdlib/src/loads.rs;crates/reify-stdlib/src/supports.rs;examples/anisotropic_bar.ri;examples/buckling_column_p2.ri;examples/buckling_column_smoke.ri;examples/buckling_multi_case_smoke.ri;examples/differential_field_ops.ri;examples/fdm_bracket.ri;examples/fea_cantilever_smoke.ri;examples/fea_multi_case_bracket.ri;examples/fea_multi_case_smoke.ri;examples/fea_pressure_smoke.ri;examples/fea_shell_flexure.ri;examples/fea_shell_too_thick_annotated.ri;examples/fea_shell_too_thick_auto.ri;examples/load_case.ri;examples/modal/cantilever_beam_modes.ri;examples/modal/printer_gantry_modes.ri;examples/modal/simply_supported_beam_modes.ri;examples/modal/transient_step_response.ri;examples/multi_load_bracket.ri;examples/shells/thin_walled_bracket.ri;examples/structure-instance.ri;examples/trajectory/printer_print_envelope.ri
reify,4167,medium,2026-07-03T21:49:51.830094+00:00,2026-07-03T21:49:51.988128+00:00,0.0000,used,7,2,0,0.000,0.000,0.000,0,crates/reify-compiler/src/geometry_transform.rs;crates/reify-compiler/src/types.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/scale_non_uniform_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/src/lib.rs
reify,4168,medium,2026-07-03T21:49:52.308849+00:00,2026-07-03T21:49:52.618601+00:00,0.0001,used,12,2,0,0.001,0.001,0.000,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/tests/compile_api_tests.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/arbitrary_pattern_e2e.rs;crates/reify-eval/tests/compile_geometry_op_characterization.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-test-support/src/mocks.rs
reify,4192,medium,2026-07-03T21:49:52.849222+00:00,2026-07-03T21:49:53.217443+00:00,0.0001,used,14,2,0,0.001,0.001,0.000,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_modify.rs;crates/reify-compiler/src/geometry_traits_inference.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/offset_surface_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-kernel-occt/src/register.rs
