project,task_id,tier,install_t,end_t,duration_h,end_reason,n_modules,skip_count_at_install,owner_dispatched_during,reserved_mod_h,idle_reserved_mod_h,next_demand_gap_h,n_blocked_topskips_during,modules
dark_factory,1067,medium,2026-04-25T09:01:36.643489+00:00,2026-04-25T09:15:22.078693+00:00,0.2293,used,1,6,0,0.229,0.000,0.057,0,fused-memory/src/fused_memory/reconciliation
dark_factory,1064,medium,2026-04-25T10:03:17.244069+00:00,2026-04-25T10:09:07.321103+00:00,0.0972,used,2,6,0,0.194,0.194,0.218,0,orchestrator/tests/conftest.py;orchestrator/tests/test_conftest_helpers.py
dark_factory,1083,medium,2026-04-26T11:54:28.022652+00:00,2026-04-26T11:58:32.935703+00:00,0.0680,era_death,2,6,0,0.136,0.068,0.050,0,fused-memory/src/fused_memory/routing;fused-memory/tests/test_stages.py
dark_factory,1083,medium,2026-04-26T12:01:35.069128+00:00,2026-04-26T12:32:09.260319+00:00,0.5095,lease_expired,2,6,0,1.019,0.509,0.367,0,fused-memory/src/fused_memory/routing;fused-memory/tests/test_stages.py
dark_factory,1083,medium,2026-04-26T12:33:29.614529+00:00,2026-04-26T12:46:33.135029+00:00,0.2176,used,2,6,0,0.435,0.218,0.127,0,fused-memory/src/fused_memory/routing;fused-memory/tests/test_stages.py
dark_factory,1094,high,2026-04-26T12:50:59.574195+00:00,2026-04-26T12:53:22.520097+00:00,0.0397,used,3,2,0,0.119,0.119,0.552,0,fused-memory/src/fused_memory/middleware;fused-memory/tests/test_dark_factory_path_guard.py;fused-memory/tests/test_task_interceptor.py
dark_factory,1086,medium,2026-04-26T12:47:49.774721+00:00,2026-04-26T12:54:09.542937+00:00,0.1055,used,2,6,0,0.211,0.106,0.825,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_stages.py
dark_factory,1089,medium,2026-04-26T12:55:25.947625+00:00,2026-04-26T13:28:21.524324+00:00,0.5488,used,1,6,0,0.549,0.549,323.366,0,orchestrator/tests/test_workflow_e2e.py
dark_factory,1098,medium,2026-04-26T13:29:26.487769+00:00,2026-04-26T13:43:39.809594+00:00,0.2370,used,2,6,0,0.474,0.237,0.426,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage2_set_task_status_shapes.py
dark_factory,1100,medium,2026-04-26T13:44:56.474127+00:00,2026-04-26T13:49:01.962710+00:00,0.0682,used,2,6,0,0.136,0.001,0.578,0,fused-memory/src/fused_memory/middleware;fused-memory/tests/test_task_interceptor.py
dark_factory,1097,medium,2026-04-26T14:00:25.171291+00:00,2026-04-26T14:09:12.666058+00:00,0.1465,used,3,50,0,0.440,0.293,0.840,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py;fused-memory/tests/test_stages.py
dark_factory,1120,medium,2026-04-26T14:59:29.197849+00:00,2026-04-26T14:59:35.899573+00:00,0.0019,used,2,6,0,0.004,0.002,0.167,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_harness.py
dark_factory,1121,medium,2026-04-26T15:04:26.660745+00:00,2026-04-26T15:09:36.038802+00:00,0.0859,used,2,6,0,0.172,0.086,0.272,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py
dark_factory,1120,medium,2026-04-26T15:11:24.506356+00:00,2026-04-26T15:25:55.574530+00:00,0.2420,used,4,6,0,0.968,0.242,0.521,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py;fused-memory/tests/test_harness.py;fused-memory/tests/test_mem0_dedup.py
dark_factory,1122,medium,2026-04-26T15:26:26.788668+00:00,2026-04-26T15:57:10.041954+00:00,0.5120,used,2,6,0,1.024,0.000,0.154,0,fused-memory/tests/test_flag_dedup.py;fused-memory/tests/test_harness.py
dark_factory,1143,critical,2026-05-09T06:40:14.253470+00:00,2026-05-09T07:10:48.762531+00:00,0.5096,lease_expired,2,1,0,1.019,0.510,2.666,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_harness.py
dark_factory,1143,critical,2026-05-09T07:10:50.804072+00:00,2026-05-09T08:08:10.385477+00:00,0.9554,used,2,1,0,1.911,0.956,1.710,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_harness.py
dark_factory,1145,critical,2026-05-09T08:08:11.121590+00:00,2026-05-09T09:08:18.853073+00:00,1.0021,lease_expired,2,1,0,2.004,1.002,1.640,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1145,critical,2026-05-09T09:08:19.230685+00:00,2026-05-09T09:50:47.888930+00:00,0.7080,used,2,1,0,1.416,0.708,0.932,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1146,critical,2026-05-09T09:50:48.046274+00:00,2026-05-09T10:46:42.700757+00:00,0.9318,used,3,1,0,2.796,1.635,0.537,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_flag_dedup.py;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1148,critical,2026-05-09T10:46:43.857913+00:00,2026-05-09T11:18:57.526991+00:00,0.5371,used,2,1,0,1.074,0.537,0.313,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage2.py
dark_factory,1154,critical,2026-05-09T11:18:57.688003+00:00,2026-05-09T11:37:43.547808+00:00,0.3127,used,2,1,0,0.625,0.237,0.498,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage2.py
dark_factory,1150,high,2026-05-09T11:38:03.673881+00:00,2026-05-09T12:07:37.608642+00:00,0.4928,used,2,2,0,0.986,0.493,1.239,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1144,high,2026-05-09T12:07:53.135677+00:00,2026-05-09T13:08:04.927718+00:00,1.0033,lease_expired,2,2,0,2.007,0.061,0.661,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1144,high,2026-05-09T13:08:22.446530+00:00,2026-05-09T13:21:56.433629+00:00,0.2261,used,2,2,0,0.452,0.226,0.430,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1137,high,2026-05-09T13:31:30.363201+00:00,2026-05-09T13:47:45.609484+00:00,0.2709,used,2,2,0,0.542,0.271,3.362,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage2.py
dark_factory,1174,high,2026-05-09T13:48:32.864348+00:00,2026-05-09T13:49:53.936894+00:00,0.0225,used,2,2,0,0.045,0.023,4.390,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1136,medium,2026-05-09T13:23:15.383139+00:00,2026-05-09T14:23:25.392231+00:00,1.0028,lease_expired,3,6,0,3.008,2.006,2.767,171,fused-memory/src/fused_memory/reconciliation;fused-memory/src/fused_memory/task_interceptor.py;fused-memory/tests/reconciliation/test_targeted_reconciler.py
dark_factory,1174,high,2026-05-09T13:56:12.166344+00:00,2026-05-09T14:56:13.096531+00:00,1.0003,lease_expired,3,2,0,3.001,2.001,3.285,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/__init__.py;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1174,high,2026-05-09T14:56:28.432961+00:00,2026-05-09T15:56:29.920375+00:00,1.0004,lease_expired,3,2,0,3.001,2.001,2.280,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/__init__.py;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1174,high,2026-05-09T15:56:45.182334+00:00,2026-05-09T16:56:45.282051+00:00,1.0000,lease_expired,3,2,0,3.000,2.000,1.276,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/__init__.py;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1174,high,2026-05-09T16:57:00.594544+00:00,2026-05-09T17:09:27.343320+00:00,0.2074,used,3,2,0,0.622,0.415,1.064,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/__init__.py;fused-memory/tests/reconciliation/test_stage1.py
dark_factory,1176,high,2026-05-09T17:09:43.281486+00:00,2026-05-09T17:11:37.288061+00:00,0.0317,used,2,2,0,0.063,0.032,0.000,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_stages.py
dark_factory,1136,medium,2026-05-09T17:12:40.835480+00:00,2026-05-09T18:12:47.342049+00:00,1.0018,lease_expired,3,6,0,3.005,2.004,0.008,208,fused-memory/src/fused_memory/reconciliation;fused-memory/src/fused_memory/task_interceptor.py;fused-memory/tests/reconciliation/test_targeted_reconciler.py
dark_factory,1176,high,2026-05-09T17:18:19.220393+00:00,2026-05-09T18:13:17.368373+00:00,0.9162,used,2,2,0,1.832,0.699,0.420,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_stages.py
dark_factory,1136,medium,2026-05-09T18:14:41.271629+00:00,2026-05-09T18:38:28.999373+00:00,0.3966,used,3,6,0,1.190,0.793,0.605,0,fused-memory/src/fused_memory/reconciliation;fused-memory/src/fused_memory/task_interceptor.py;fused-memory/tests/reconciliation/test_targeted_reconciler.py
dark_factory,1165,medium,2026-05-09T18:39:36.989783+00:00,2026-05-09T19:14:48.572615+00:00,0.5866,used,2,6,0,1.173,0.587,2.903,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py
dark_factory,1167,medium,2026-05-09T19:16:09.836858+00:00,2026-05-09T20:16:11.400615+00:00,1.0004,lease_expired,1,6,0,1.000,0.000,2.076,0,fused-memory/src/fused_memory/reconciliation
dark_factory,1167,medium,2026-05-09T20:17:27.480617+00:00,2026-05-09T21:17:32.464902+00:00,1.0014,lease_expired,1,6,0,1.001,0.000,1.054,0,fused-memory/src/fused_memory/reconciliation
dark_factory,1167,medium,2026-05-09T21:18:48.835072+00:00,2026-05-09T22:08:59.274639+00:00,0.8362,used,1,6,0,0.836,0.000,0.197,0,fused-memory/src/fused_memory/reconciliation
dark_factory,1169,medium,2026-05-09T22:10:25.942917+00:00,2026-05-09T22:20:46.732108+00:00,0.1724,used,2,6,0,0.345,0.173,0.338,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py
dark_factory,1185,high,2026-05-09T22:41:07.721200+00:00,2026-05-09T22:46:00.900044+00:00,0.0814,used,1,2,0,0.081,0.000,0.307,0,fused-memory/src/fused_memory/reconciliation
dark_factory,1175,medium,2026-05-09T22:22:07.031377+00:00,2026-05-09T22:48:07.727306+00:00,0.4335,silent_owner_dispatch_then_release,2,6,1,0.867,0.001,0.272,28,fused-memory/src/fused_memory/reconciliation;fused-memory/tests
dark_factory,1186,high,2026-05-09T22:46:19.658830+00:00,2026-05-09T23:04:26.923273+00:00,0.3020,used,2,2,0,0.604,0.273,0.423,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py
dark_factory,1185,high,2026-05-09T23:04:45.726837+00:00,2026-05-09T23:29:50.243919+00:00,0.4179,used,2,2,0,0.836,0.000,0.422,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py
dark_factory,1179,medium,2026-05-09T23:31:13.371801+00:00,2026-05-09T23:55:08.759611+00:00,0.3987,used,1,6,0,0.399,0.000,0.156,0,fused-memory/src/fused_memory/reconciliation
dark_factory,1187,medium,2026-05-09T23:56:27.201525+00:00,2026-05-10T00:04:28.654404+00:00,0.1337,used,1,6,0,0.134,0.000,0.110,0,fused-memory/src/fused_memory/reconciliation
dark_factory,1188,medium,2026-05-10T00:05:57.778336+00:00,2026-05-10T00:11:03.892566+00:00,0.0850,used,2,6,0,0.170,0.085,0.655,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py
dark_factory,1187,medium,2026-05-10T00:12:58.361749+00:00,2026-05-10T00:50:20.437621+00:00,0.6228,used,2,6,0,1.246,0.376,2.561,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py
dark_factory,1189,medium,2026-05-10T00:50:52.657267+00:00,2026-05-10T01:50:55.741142+00:00,1.0009,lease_expired,2,6,0,2.002,1.001,2.065,0,fused-memory/src/fused_memory/backends;fused-memory/src/fused_memory/reconciliation
dark_factory,1189,medium,2026-05-10T01:52:11.999192+00:00,2026-05-10T02:52:14.305897+00:00,1.0006,lease_expired,2,6,0,2.001,1.001,1.043,0,fused-memory/src/fused_memory/backends;fused-memory/src/fused_memory/reconciliation
dark_factory,1189,medium,2026-05-10T02:53:30.479538+00:00,2026-05-10T03:23:59.696677+00:00,0.5081,used,2,6,0,1.016,0.508,0.514,0,fused-memory/src/fused_memory/backends;fused-memory/src/fused_memory/reconciliation
dark_factory,1192,high,2026-05-10T03:31:51.423758+00:00,2026-05-10T03:54:48.292970+00:00,0.3825,used,2,2,0,0.765,0.383,4.964,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_stages.py
dark_factory,1199,medium,2026-05-10T08:42:24.352008+00:00,2026-05-10T08:52:38.578793+00:00,0.1706,used,2,6,0,0.341,0.001,0.215,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_stages.py
dark_factory,1201,medium,2026-05-10T13:32:41.806157+00:00,2026-05-10T13:46:14.210724+00:00,0.2257,era_death,3,6,0,0.677,0.451,0.529,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage1_stall_detector.py;fused-memory/tests/test_stages.py
dark_factory,1204,medium,2026-05-10T14:36:30.863584+00:00,2026-05-10T14:47:44.434336+00:00,0.1871,used,2,6,0,0.374,0.187,0.265,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/reconciliation/test_stage1_stall_detector.py
dark_factory,1206,medium,2026-05-10T14:49:04.985030+00:00,2026-05-10T15:03:37.440420+00:00,0.2423,used,2,6,0,0.485,0.243,3.057,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_stages.py
dark_factory,1224,medium,2026-05-12T00:02:29.988745+00:00,2026-05-12T00:06:33.008532+00:00,0.0675,used,4,6,0,0.270,0.203,34.527,0,fused-memory/src/fused_memory/reconciliation;fused-memory/tests/test_flag_dedup.py;fused-memory/tests/test_mem0_dedup.py;fused-memory/tests/test_stages.py
dark_factory,1225,medium,2026-05-12T00:07:53.909258+00:00,2026-05-12T00:23:38.326680+00:00,0.2623,lease_expired,6,6,0,1.574,1.049,37.263,0,fused-memory/src/fused_memory/reconciliation;fused-memory/src/fused_memory/routing;fused-memory/src/fused_memory/services;fused-memory/tests/test_durable_queue.py;fused-memory/tests/test_e2e_durable_queue.py;fused-memory/tests/test_stages.py
dark_factory,1226,high,2026-05-12T00:15:21.149069+00:00,2026-05-12T01:10:49.124918+00:00,0.9244,lease_expired,6,2,0,5.547,2.773,32.947,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T01:11:05.762051+00:00,2026-05-12T02:11:08.295998+00:00,1.0007,lease_expired,6,2,0,6.004,3.002,31.942,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T02:11:23.533132+00:00,2026-05-12T03:11:32.684414+00:00,1.0025,lease_expired,6,2,0,6.015,3.008,30.935,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T03:11:47.913119+00:00,2026-05-12T04:11:56.790013+00:00,1.0025,lease_expired,6,2,0,6.015,3.007,29.928,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T04:12:12.043860+00:00,2026-05-12T05:12:20.393008+00:00,1.0023,lease_expired,6,2,0,6.014,3.007,28.922,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T05:12:35.645781+00:00,2026-05-12T06:12:48.173502+00:00,1.0035,lease_expired,6,2,0,6.021,3.010,27.914,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T06:13:03.550653+00:00,2026-05-12T07:13:13.814191+00:00,1.0029,lease_expired,6,2,0,6.017,3.009,26.907,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T07:13:29.063394+00:00,2026-05-12T08:13:39.617139+00:00,1.0029,lease_expired,6,2,0,6.018,3.009,25.899,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T08:13:54.883571+00:00,2026-05-12T09:14:06.037842+00:00,1.0031,lease_expired,6,2,0,6.019,3.009,24.892,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T09:14:21.286060+00:00,2026-05-12T10:14:26.348939+00:00,1.0014,lease_expired,6,2,0,6.008,3.004,23.887,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T10:14:41.821723+00:00,2026-05-12T11:14:52.474205+00:00,1.0030,lease_expired,6,2,0,6.018,3.009,22.879,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T11:15:07.737474+00:00,2026-05-12T12:15:20.979247+00:00,1.0037,lease_expired,6,2,0,6.022,3.011,21.871,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T12:15:36.225314+00:00,2026-05-12T13:15:38.883055+00:00,1.0007,lease_expired,6,2,0,6.004,3.002,20.866,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T13:15:54.262289+00:00,2026-05-12T14:16:03.532068+00:00,1.0026,lease_expired,6,2,0,6.015,3.008,19.860,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T14:16:19.159881+00:00,2026-05-12T15:16:29.373559+00:00,1.0028,lease_expired,6,2,0,6.017,3.009,18.852,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T15:16:44.618122+00:00,2026-05-12T16:16:56.803475+00:00,1.0034,lease_expired,6,2,0,6.020,3.010,17.845,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T16:17:12.046749+00:00,2026-05-12T17:17:25.590831+00:00,1.0038,lease_expired,6,2,0,6.023,3.011,16.837,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T17:17:40.856706+00:00,2026-05-12T18:17:53.230440+00:00,1.0034,lease_expired,6,2,0,6.021,3.010,15.829,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T18:18:08.670284+00:00,2026-05-12T19:18:18.959141+00:00,1.0029,lease_expired,6,2,0,6.017,3.009,14.822,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T19:18:34.294028+00:00,2026-05-12T20:18:48.962548+00:00,1.0041,lease_expired,6,2,0,6.024,3.012,13.814,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T20:19:04.405524+00:00,2026-05-12T21:19:15.263630+00:00,1.0030,lease_expired,6,2,0,6.018,3.009,12.806,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T21:19:30.635236+00:00,2026-05-12T22:19:44.462396+00:00,1.0038,lease_expired,6,2,0,6.023,3.012,11.798,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T22:19:59.887288+00:00,2026-05-12T23:20:10.457413+00:00,1.0029,lease_expired,6,2,0,6.018,3.009,10.791,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-12T23:20:25.708540+00:00,2026-05-13T00:20:35.726050+00:00,1.0028,lease_expired,6,2,0,6.017,3.008,9.784,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-13T00:20:50.987409+00:00,2026-05-13T01:21:01.750266+00:00,1.0030,lease_expired,6,2,0,6.018,3.009,8.777,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-13T01:21:17.000271+00:00,2026-05-13T02:21:25.072823+00:00,1.0022,lease_expired,6,2,0,6.013,3.007,7.770,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-13T02:21:40.522113+00:00,2026-05-13T03:21:50.459385+00:00,1.0028,lease_expired,6,2,0,6.017,3.008,6.763,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-13T03:22:05.704211+00:00,2026-05-13T04:22:15.226003+00:00,1.0026,lease_expired,6,2,0,6.016,3.008,5.756,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-13T04:22:30.567741+00:00,2026-05-13T05:22:41.687675+00:00,1.0031,lease_expired,6,2,0,6.019,3.009,4.749,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1226,high,2026-05-13T05:22:56.927903+00:00,2026-05-13T05:43:15.636284+00:00,0.3385,used,6,2,0,2.031,1.016,4.406,0,orchestrator/src/orchestrator/harness.py;orchestrator/src/orchestrator/scheduler.py;orchestrator/src/orchestrator/workflow.py;orchestrator/tests/test_reconcile_stranded.py;orchestrator/tests/test_scheduler.py;orchestrator/tests/test_workflow_branch_base_sha.py
dark_factory,1225,medium,2026-05-13T05:44:31.651780+00:00,2026-05-13T06:44:39.133499+00:00,1.0021,lease_expired,6,6,0,6.012,4.008,6.913,0,fused-memory/src/fused_memory/reconciliation;fused-memory/src/fused_memory/routing;fused-memory/src/fused_memory/services;fused-memory/tests/test_durable_queue.py;fused-memory/tests/test_e2e_durable_queue.py;fused-memory/tests/test_stages.py
